treatment,date,jobdate,sampleid,imageid,filename,frame,parameter,roi,frame_avg,yii_avg,npq_avg,yii_std,npq_std,plantarea,obj_in_frame,unique_roi,gtype,idate,measurement
fluc,2019-07-31,2019-07-31,tray2,22,diy_data\pimframes\fluc-20190731-tray2-22.tif,Fmp,t180_ALon,8,30.932,0.1463,1.9802,0.0987,0.645,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,23,diy_data\pimframes\fluc-20190731-tray2-23.tif,Fp,t200_ALon,0,32.6981,0.1694,1.6601,0.1004,0.5185,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,23,diy_data\pimframes\fluc-20190731-tray2-23.tif,Fp,t200_ALon,1,34.856,0.1827,1.5935,0.0903,0.4068,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,23,diy_data\pimframes\fluc-20190731-tray2-23.tif,Fp,t200_ALon,2,34.545,0.1966,1.5784,0.084,0.3992,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,23,diy_data\pimframes\fluc-20190731-tray2-23.tif,Fp,t200_ALon,3,36.6777,0.1564,1.6708,0.0856,0.5167,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,23,diy_data\pimframes\fluc-20190731-tray2-23.tif,Fp,t200_ALon,4,31.6754,0.1649,1.5734,0.1058,0.5396,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,23,diy_data\pimframes\fluc-20190731-tray2-23.tif,Fp,t200_ALon,5,35.8642,0.1752,1.5098,0.0828,0.4356,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,23,diy_data\pimframes\fluc-20190731-tray2-23.tif,Fp,t200_ALon,7,31.6523,0.1583,1.7649,0.1002,0.4592,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,23,diy_data\pimframes\fluc-20190731-tray2-23.tif,Fp,t200_ALon,8,25.4286,0.1867,1.9761,0.1271,0.9056,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,24,diy_data\pimframes\fluc-20190731-tray2-24.tif,Fmp,t200_ALon,0,38.9058,0.1694,1.6601,0.1004,0.5185,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,24,diy_data\pimframes\fluc-20190731-tray2-24.tif,Fmp,t200_ALon,1,42.4576,0.1827,1.5935,0.0903,0.4068,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,24,diy_data\pimframes\fluc-20190731-tray2-24.tif,Fmp,t200_ALon,2,42.7359,0.1966,1.5784,0.084,0.3992,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,24,diy_data\pimframes\fluc-20190731-tray2-24.tif,Fmp,t200_ALon,3,43.1569,0.1564,1.6708,0.0856,0.5167,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,24,diy_data\pimframes\fluc-20190731-tray2-24.tif,Fmp,t200_ALon,4,37.4706,0.1649,1.5734,0.1058,0.5396,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,24,diy_data\pimframes\fluc-20190731-tray2-24.tif,Fmp,t200_ALon,5,43.1331,0.1752,1.5098,0.0828,0.4356,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,24,diy_data\pimframes\fluc-20190731-tray2-24.tif,Fmp,t200_ALon,7,37.252,0.1583,1.7649,0.1002,0.4592,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,24,diy_data\pimframes\fluc-20190731-tray2-24.tif,Fmp,t200_ALon,8,30.8163,0.1867,1.9761,0.1271,0.9056,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,25,diy_data\pimframes\fluc-20190731-tray2-25.tif,Fp,t220_ALon,0,32.1607,0.1611,1.7379,0.0716,0.7311,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,25,diy_data\pimframes\fluc-20190731-tray2-25.tif,Fp,t220_ALon,1,34.6298,0.1873,1.6366,0.084,0.8715,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,25,diy_data\pimframes\fluc-20190731-tray2-25.tif,Fp,t220_ALon,2,34.1695,0.1928,1.6811,0.0663,1.0558,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,25,diy_data\pimframes\fluc-20190731-tray2-25.tif,Fp,t220_ALon,3,35.8738,0.1608,1.7126,0.0741,0.5585,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,25,diy_data\pimframes\fluc-20190731-tray2-25.tif,Fp,t220_ALon,4,31.2092,0.1532,1.6963,0.0728,1.0198,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,25,diy_data\pimframes\fluc-20190731-tray2-25.tif,Fp,t220_ALon,5,35.4059,0.1796,1.5348,0.0714,0.4957,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,25,diy_data\pimframes\fluc-20190731-tray2-25.tif,Fp,t220_ALon,7,30.9883,0.1663,1.9122,0.0935,1.3103,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,25,diy_data\pimframes\fluc-20190731-tray2-25.tif,Fp,t220_ALon,8,25.0612,0.1783,2.2118,0.0978,1.8236,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,26,diy_data\pimframes\fluc-20190731-tray2-26.tif,Fmp,t220_ALon,0,38.5503,0.1611,1.7379,0.0716,0.7311,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,26,diy_data\pimframes\fluc-20190731-tray2-26.tif,Fmp,t220_ALon,1,42.883,0.1873,1.6366,0.084,0.8715,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,26,diy_data\pimframes\fluc-20190731-tray2-26.tif,Fmp,t220_ALon,2,42.6718,0.1928,1.6811,0.0663,1.0558,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,26,diy_data\pimframes\fluc-20190731-tray2-26.tif,Fmp,t220_ALon,3,42.837,0.1608,1.7126,0.0741,0.5585,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,26,diy_data\pimframes\fluc-20190731-tray2-26.tif,Fmp,t220_ALon,4,37.1852,0.1532,1.6963,0.0728,1.0198,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,26,diy_data\pimframes\fluc-20190731-tray2-26.tif,Fmp,t220_ALon,5,43.1774,0.1796,1.5348,0.0714,0.4957,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,26,diy_data\pimframes\fluc-20190731-tray2-26.tif,Fmp,t220_ALon,7,37,0.1663,1.9122,0.0935,1.3103,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,26,diy_data\pimframes\fluc-20190731-tray2-26.tif,Fmp,t220_ALon,8,30.5476,0.1783,2.2118,0.0978,1.8236,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,27,diy_data\pimframes\fluc-20190731-tray2-27.tif,Fp,t240_ALon,0,31.2175,0.1818,1.773,0.0795,0.8056,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,27,diy_data\pimframes\fluc-20190731-tray2-27.tif,Fp,t240_ALon,1,34.1465,0.2037,1.6023,0.0771,0.6224,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,27,diy_data\pimframes\fluc-20190731-tray2-27.tif,Fp,t240_ALon,2,33.5176,0.2154,1.6137,0.0668,0.5072,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,27,diy_data\pimframes\fluc-20190731-tray2-27.tif,Fp,t240_ALon,3,34.7672,0.1779,1.7657,0.0834,0.6638,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,27,diy_data\pimframes\fluc-20190731-tray2-27.tif,Fp,t240_ALon,4,30.634,0.1737,1.6933,0.0825,0.9649,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,27,diy_data\pimframes\fluc-20190731-tray2-27.tif,Fp,t240_ALon,5,34.7876,0.1936,1.55,0.0685,0.5431,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,27,diy_data\pimframes\fluc-20190731-tray2-27.tif,Fp,t240_ALon,7,30.4453,0.1693,1.8989,0.0802,0.9534,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,27,diy_data\pimframes\fluc-20190731-tray2-27.tif,Fp,t240_ALon,8,24.5136,0.2056,2.0508,0.1019,0.7873,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,28,diy_data\pimframes\fluc-20190731-tray2-28.tif,Fmp,t240_ALon,0,38.2744,0.1818,1.773,0.0795,0.8056,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,28,diy_data\pimframes\fluc-20190731-tray2-28.tif,Fmp,t240_ALon,1,43.1645,0.2037,1.6023,0.0771,0.6224,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,28,diy_data\pimframes\fluc-20190731-tray2-28.tif,Fmp,t240_ALon,2,42.774,0.2154,1.6137,0.0668,0.5072,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,28,diy_data\pimframes\fluc-20190731-tray2-28.tif,Fmp,t240_ALon,3,42.2672,0.1779,1.7657,0.0834,0.6638,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,28,diy_data\pimframes\fluc-20190731-tray2-28.tif,Fmp,t240_ALon,4,37.2832,0.1737,1.6933,0.0825,0.9649,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,28,diy_data\pimframes\fluc-20190731-tray2-28.tif,Fmp,t240_ALon,5,43.2392,0.1936,1.55,0.0685,0.5431,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,28,diy_data\pimframes\fluc-20190731-tray2-28.tif,Fmp,t240_ALon,7,36.6074,0.1693,1.8989,0.0802,0.9534,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,28,diy_data\pimframes\fluc-20190731-tray2-28.tif,Fmp,t240_ALon,8,30.8129,0.2056,2.0508,0.1019,0.7873,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,29,diy_data\pimframes\fluc-20190731-tray2-29.tif,Fp,t260_ALon,0,30.3929,0.1858,1.9047,0.0801,1.406,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,29,diy_data\pimframes\fluc-20190731-tray2-29.tif,Fp,t260_ALon,1,33.4666,0.2131,1.6319,0.0856,0.693,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,29,diy_data\pimframes\fluc-20190731-tray2-29.tif,Fp,t260_ALon,2,32.7527,0.2203,1.6949,0.0762,1.086,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,29,diy_data\pimframes\fluc-20190731-tray2-29.tif,Fp,t260_ALon,3,33.7733,0.1861,1.7997,0.0773,0.5962,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,29,diy_data\pimframes\fluc-20190731-tray2-29.tif,Fp,t260_ALon,4,29.8736,0.1824,1.7259,0.0898,0.85,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,29,diy_data\pimframes\fluc-20190731-tray2-29.tif,Fp,t260_ALon,5,33.7661,0.1999,1.615,0.0671,0.5601,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,29,diy_data\pimframes\fluc-20190731-tray2-29.tif,Fp,t260_ALon,7,29.5449,0.176,2.0155,0.0767,1.5154,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,29,diy_data\pimframes\fluc-20190731-tray2-29.tif,Fp,t260_ALon,8,23.9762,0.2229,2.1078,0.1026,1.1236,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,30,diy_data\pimframes\fluc-20190731-tray2-30.tif,Fmp,t260_ALon,0,37.4545,0.1858,1.9047,0.0801,1.406,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,30,diy_data\pimframes\fluc-20190731-tray2-30.tif,Fmp,t260_ALon,1,42.7532,0.2131,1.6319,0.0856,0.693,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,30,diy_data\pimframes\fluc-20190731-tray2-30.tif,Fmp,t260_ALon,2,42.1359,0.2203,1.6949,0.0762,1.086,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,30,diy_data\pimframes\fluc-20190731-tray2-30.tif,Fmp,t260_ALon,3,41.511,0.1861,1.7997,0.0773,0.5962,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,30,diy_data\pimframes\fluc-20190731-tray2-30.tif,Fmp,t260_ALon,4,36.6362,0.1824,1.7259,0.0898,0.85,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,30,diy_data\pimframes\fluc-20190731-tray2-30.tif,Fmp,t260_ALon,5,42.3737,0.1999,1.615,0.0671,0.5601,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,30,diy_data\pimframes\fluc-20190731-tray2-30.tif,Fmp,t260_ALon,7,35.9883,0.176,2.0155,0.0767,1.5154,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,30,diy_data\pimframes\fluc-20190731-tray2-30.tif,Fmp,t260_ALon,8,30.7891,0.2229,2.1078,0.1026,1.1236,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,0,29.3831,0.2001,1.885,0.0834,0.8474,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,1,32.5861,0.2228,1.667,0.0806,0.7701,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,2,31.9969,0.2283,1.6898,0.0757,0.5548,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,3,32.8015,0.1978,1.865,0.0793,0.7087,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,4,28.9041,0.1968,1.7867,0.0865,1.17,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,5,32.7554,0.212,1.6684,0.0765,0.7033,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,7,28.7383,0.1825,2.0573,0.0854,1.0934,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,8,23.6361,0.2176,2.2519,0.1025,2.0799,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,0,36.8052,0.2001,1.885,0.0834,0.8474,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,1,42.1877,0.2228,1.667,0.0806,0.7701,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,2,41.7237,0.2283,1.6898,0.0757,0.5548,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,3,40.7966,0.1978,1.865,0.0793,0.7087,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,4,35.9325,0.1968,1.7867,0.0865,1.17,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,5,41.5161,0.212,1.6684,0.0765,0.7033,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,7,35.1406,0.1825,2.0573,0.0854,1.0934,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,8,30.4218,0.2176,2.2519,0.1025,2.0799,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,0,28.6315,0.2103,1.9331,0.0949,1.168,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,1,31.635,0.2373,1.6926,0.0844,0.6154,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,2,31.1939,0.239,1.7436,0.0765,0.5616,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,3,31.9583,0.2011,1.9239,0.0794,0.8266,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,4,28.0937,0.2013,1.8826,0.089,1.224,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,5,31.7742,0.2163,1.7498,0.0804,0.8196,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,7,27.8652,0.1935,2.0988,0.1102,0.9321,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,8,23.1327,0.223,2.2272,0.1002,1.1178,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,0,36.263,0.2103,1.9331,0.0949,1.168,75.46,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,1,41.6131,0.2373,1.6926,0.0844,0.6154,95.305,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,2,40.9664,0.239,1.7436,0.0765,0.5616,80.2375,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,3,40.1201,0.2011,1.9239,0.0794,0.8266,99.96,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,4,35.2026,0.2013,1.8826,0.089,1.224,56.2275,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,5,40.6169,0.2163,1.7498,0.0804,0.8196,91.14,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,7,34.3809,0.1935,2.0988,0.1102,0.9321,62.72,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,8,29.983,0.223,2.2272,0.1002,1.1178,36.015,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,0,26.9788,0.7431,0,0.0203,0,80.7275,TRUE,TRUE,WT,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,1,29.2019,0.7359,0,0.0261,0,78.2775,TRUE,TRUE,STN7,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,2,28.191,0.7376,0,0.026,0,73.1325,TRUE,TRUE,STN7,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,3,27.0416,0.7458,0,0.0238,0,64.8025,TRUE,TRUE,WT,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,4,27.2634,0.7413,0,0.0224,0,82.32,TRUE,TRUE,VCCN1,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,5,26.5435,0.7386,0,0.023,0,68.9675,TRUE,TRUE,VCCN1,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,7,24.4575,0.7508,0,0.0273,0,96.6525,TRUE,TRUE,KEA3,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,8,24.4629,0.7485,0,0.0243,0,70.9275,TRUE,TRUE,KEA3,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,0,104.7329,0.7431,0,0.0203,0,80.7275,TRUE,TRUE,WT,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,1,110.0125,0.7359,0,0.0261,0,78.2775,TRUE,TRUE,STN7,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,2,107.4673,0.7376,0,0.026,0,73.1325,TRUE,TRUE,STN7,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,3,106.0491,0.7458,0,0.0238,0,64.8025,TRUE,TRUE,WT,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,4,105.2054,0.7413,0,0.0224,0,82.32,TRUE,TRUE,VCCN1,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,5,101.4316,0.7386,0,0.023,0,68.9675,TRUE,TRUE,VCCN1,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,7,98.6033,0.7508,0,0.0273,0,96.6525,TRUE,TRUE,KEA3,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,8,96.9413,0.7485,0,0.0243,0,70.9275,TRUE,TRUE,KEA3,1,FvFm
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,0,103.2079,0.0044,0.0354,0.0129,0.0342,80.7275,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,1,109.072,0.0065,0.0302,0.0193,0.0323,78.2775,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,2,106.4724,0.0062,0.0299,0.0191,0.0262,73.1325,TRUE,TRUE,STN7,1,IndC
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,3,105.0473,0.0052,0.0329,0.0183,0.0405,64.8025,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,4,104.6265,0.0035,0.0319,0.0123,0.0341,82.32,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,5,100.38720000000001,0.0052,0.0306,0.015,0.0313,68.9675,TRUE,TRUE,VCCN1,1,IndC
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,7,96.7212,0.0105,0.0405,0.0253,0.0563,96.6525,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,8,94.7703,0.0102,0.0354,0.02,0.0446,70.9275,TRUE,TRUE,KEA3,1,IndC
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,0,101.4962,0.0044,0.0354,0.0129,0.0342,80.7275,TRUE,TRUE,WT,1,IndC
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,1,107.3302,0.0065,0.0302,0.0193,0.0323,78.2775,TRUE,TRUE,STN7,1,IndC
